Year,Team,STADIUM,G,BF,AB,IP,HA,HRA,SH,SF,BBBA,K,AR,ER,ERA,AB,R,H,2B,3B,HR,RBI,SB,CS,SH,SF,BBB,SO,GIDP,E,AVG
2003,SAM,DJ,9,360,300,82,72,12,7,3,50,74,41,36,3.95,313,30,68,11,1,10,30,2,1,6,2,36,52,9,6,0.217
2003,SAM,MU,10,365,317,820.66,90,10,10,2,36,69,54,52,5.66,335,34,72,10,0,13,33,0,0,2,0,30,56,10,8,0.215
2003,SAM,MH,10,395,350,850.66,116,12,6,2,37,49,57,49,5.15,343,46,83,9,1,14,44,4,2,3,2,45,51,7,7,0.242
2003,SAM,SJ,9,309,271,790.66,56,1,4,3,31,54,18,14,1.58,311,63,90,29,1,14,60,1,2,7,2,42,46,12,7,0.289
2003,SAM,SW,10,397,335,88,95,11,9,2,51,52,42,41,4.19,363,72,114,22,1,16,72,7,5,6,2,37,60,11,4,0.314
2003,SAM,JS,19,690,614,167,153,8,10,5,60,126,67,65,3.5,660,94,190,27,6,13,92,6,5,14,8,74,96,23,12,0.288
2003,HAN,DG,10,402,351,850.33,103,21,2,5,44,34,70,67,7.07,352,44,87,20,2,9,41,3,3,3,2,50,72,7,7,0.247
2003,HAN,DJ,59,2364,2064,547,529,72,40,19,241,371,284,266,4.38,1970,285,516,105,7,66,259,39,24,37,10,297,395,41,31,0.262
2003,HAN,MS,2,78,69,180.66,21,1,4,1,4,15,7,7,3.38,69,7,17,3,1,2,7,1,1,1,1,8,8,2,1,0.246
2003,HAN,MU,9,339,303,74,101,12,5,5,26,32,59,56,6.81,304,34,74,10,0,9,31,2,3,4,0,40,65,5,4,0.243
2003,HAN,MH,9,336,299,810.66,70,6,7,1,29,63,31,29,3.2,316,41,84,19,2,9,37,7,4,5,1,45,76,5,2,0.266
2003,HAN,SJ,8,270,248,70,51,4,4,2,16,56,18,17,2.19,272,26,70,17,2,4,25,4,4,7,2,27,42,3,4,0.257
2003,HAN,SW,10,393,328,88,89,16,11,2,52,53,57,52,5.32,347,55,90,16,2,9,49,8,9,13,1,42,81,5,6,0.259
2003,HAN,JS,19,703,635,1640.33,163,3,7,6,55,110,64,59,3.23,616,63,141,21,3,7,54,11,6,23,2,87,119,15,14,0.229
2003,HAN,CJ,7,280,236,63,57,7,2,4,38,38,27,26,3.71,212,22,52,7,1,6,18,3,3,9,2,21,29,6,6,0.245
2003,LG,DG,9,367,310,74,105,17,5,3,49,51,72,68,8.27,312,47,81,14,0,15,45,11,3,5,2,31,65,3,5,0.26
2003,LG,DJ,8,316,268,680.66,70,11,7,1,40,61,45,38,4.98,272,26,61,9,1,8,25,8,3,2,2,28,50,2,8,0.224
2003,LG,MS,3,118,104,26,31,4,2,0,12,15,12,12,4.15,109,14,33,4,1,4,14,3,1,1,2,16,15,2,1,0.303
2003,LG,MU,10,362,321,86,76,9,1,3,37,65,28,24,2.51,322,29,65,7,1,10,29,3,8,3,1,24,69,5,4,0.202
2003,LG,MH,10,368,307,85,86,20,19,2,40,58,41,38,4.02,332,36,83,12,3,15,34,11,7,5,1,39,64,11,6,0.25
2003,LG,SJ,6,222,196,51,53,3,2,1,23,33,23,19,3.35,207,26,52,8,0,8,26,8,0,5,2,18,34,6,10,0.251
2003,LG,SW,9,368,310,78,99,14,6,0,52,49,46,40,4.62,315,35,90,14,1,9,33,8,7,8,2,24,64,4,7,0.286
2003,LG,JS,76,2976,2554,685,664,41,69,23,329,459,304,271,3.56,2444,293,611,118,22,36,277,79,32,43,27,289,407,56,54,0.25
2003,LG,CJ,2,69,54,16,17,1,5,1,9,3,8,7,3.94,62,3,12,2,0,1,2,4,1,2,1,5,13,1,3,0.194
2003,DOO,DG,10,402,338,83,109,12,8,3,53,32,63,57,6.18,346,41,91,18,0,9,41,3,4,2,1,41,46,7,9,0.263
2003,DOO,DJ,6,213,180,53,35,4,1,2,30,38,12,10,1.7,213,35,62,12,0,9,33,4,1,1,2,27,31,7,3,0.291
2003,DOO,MU,10,392,334,890.66,77,14,6,1,51,49,48,44,4.42,344,41,74,10,0,14,39,2,2,3,3,48,64,12,6,0.215
2003,DOO,MH,9,319,275,76,67,13,6,2,36,33,34,31,3.67,303,38,83,19,0,7,36,1,3,5,6,35,40,7,3,0.274
2003,DOO,SJ,9,354,302,770.33,89,6,7,5,40,54,47,44,5.12,333,52,107,20,2,11,52,3,3,5,3,38,35,8,6,0.321
2003,DOO,SW,10,412,340,860.33,110,11,11,3,58,41,62,57,5.94,362,51,106,21,2,10,47,5,3,7,4,40,56,8,6,0.293
2003,DOO,JS,76,2944,2585,685,683,41,64,27,268,391,342,302,3.97,2532,290,700,99,17,27,278,38,20,40,31,266,421,71,53,0.276
2003,DOO,CJ,3,108,99,250.33,24,4,2,0,7,16,11,9,3.2,103,15,28,6,0,3,15,2,0,0,2,19,13,1,4,0.272
2003,LOT,DG,10,389,346,830.33,111,30,4,4,35,35,73,67,7.24,345,45,97,19,2,7,45,2,6,6,3,27,71,5,6,0.281
2003,LOT,DJ,9,349,305,780.66,85,8,4,1,39,51,34,30,3.43,320,47,89,27,0,7,43,8,4,7,3,18,67,5,4,0.278
2003,LOT,MS,9,362,310,84,80,10,7,3,42,40,34,34,3.64,317,31,89,18,1,9,31,2,2,7,1,29,57,5,7,0.281
2003,LOT,MU,9,340,292,730.33,95,13,7,4,37,38,64,58,7.12,297,27,74,10,0,5,26,1,6,7,4,22,65,8,7,0.249
2003,LOT,MH,9,333,288,76,83,12,5,0,40,33,44,43,5.09,304,42,81,11,1,6,39,5,9,5,1,26,42,5,5,0.266
2003,LOT,SJ,57,2304,2023,518,591,69,48,20,213,300,323,288,5,1880,198,468,109,9,28,174,45,27,30,13,189,345,31,55,0.249
2003,LOT,SW,10,387,318,81,98,15,9,4,56,53,70,67,7.44,331,28,78,10,0,6,27,8,4,6,3,30,66,6,8,0.236
2003,LOT,JS,20,709,630,170,159,14,9,4,66,97,67,61,3.23,671,73,167,28,5,5,66,13,8,15,0,70,135,10,12,0.249
2004,HYU,DG,10,382,340,88,92,10,8,1,33,60,49,46,4.7,337,50,86,13,1,13,46,6,4,12,2,60,76,10,4,0.255
2004,HYU,DJ,10,385,352,85,113,17,4,2,27,57,59,56,5.93,350,62,101,18,0,17,58,7,2,8,3,43,61,8,8,0.289
2004,HYU,MU,9,344,300,770.33,84,12,2,3,39,45,42,37,4.31,320,53,87,15,4,8,51,7,0,3,4,47,56,5,2,0.272
2004,HYU,MH,9,361,311,790.66,90,11,8,2,40,58,47,42,4.74,310,41,78,12,1,12,38,4,3,10,0,45,55,9,7,0.252
2004,HYU,SJ,10,369,341,89,88,5,2,4,22,71,40,35,3.54,347,54,96,18,0,5,54,13,3,9,4,56,66,5,6,0.277
2004,HYU,SW,66,2590,2274,605,571,61,38,10,268,435,282,256,3.81,2170,334,602,84,2,72,319,51,28,52,19,345,448,50,39,0.277
2004,HYU,JS,19,704,624,163,155,7,7,3,70,116,71,63,3.48,646,98,183,30,5,7,87,12,5,17,6,97,109,22,12,0.283
2004,SAM,DG,67,2635,2281,613,569,65,49,12,293,516,305,274,4.02,2190,300,566,110,7,70,282,24,13,41,11,272,369,52,41,0.258
2004,SAM,DJ,10,372,319,86,82,12,6,2,45,79,59,59,6.17,364,62,105,21,0,14,58,2,3,4,2,31,53,10,4,0.288
2004,SAM,MS,2,75,68,18,18,1,2,0,5,7,5,5,2.5,66,8,16,2,0,1,8,2,0,3,1,11,7,1,0,0.242
2004,SAM,MU,9,339,281,830.33,54,6,10,5,43,58,21,15,1.62,320,43,85,18,0,10,42,1,1,6,2,37,43,12,5,0.266
2004,SAM,MH,9,333,284,79,66,4,5,3,41,59,24,22,2.51,303,58,87,7,0,8,53,6,5,6,1,45,47,15,5,0.287
2004,SAM,SJ,8,298,262,71,59,5,0,3,33,58,29,22,2.79,283,51,88,14,1,12,48,7,2,7,4,33,32,9,10,0.311
2004,SAM,SW,9,365,305,83,76,10,7,2,51,77,43,32,3.47,342,38,95,21,1,5,34,2,3,6,0,35,57,6,11,0.278
2004,SAM,JS,19,721,627,163,168,15,8,7,79,140,78,71,3.92,641,81,173,32,0,12,75,6,5,11,10,82,96,17,12,0.27
2004,DOO,DG,9,333,296,810.33,65,10,5,1,31,49,28,26,2.88,349,59,110,21,1,8,55,3,7,4,2,29,80,4,5,0.315
2004,DOO,DJ,10,406,349,90,109,12,8,5,44,75,61,55,5.5,370,53,99,14,1,10,51,7,2,3,2,28,54,3,5,0.268
2004,DOO,MS,5,194,166,45,42,3,4,2,22,27,21,19,3.8,186,24,53,12,1,3,23,1,0,1,3,19,25,2,4,0.285
2004,DOO,MU,9,345,291,770.33,82,11,5,3,46,38,49,45,5.24,319,62,94,19,0,12,56,8,4,6,4,45,58,6,6,0.295
2004,DOO,MH,10,368,321,84,84,12,2,2,43,54,45,39,4.18,320,33,67,13,0,9,33,7,4,1,6,43,71,7,7,0.209
2004,DOO,SJ,5,182,160,410.66,43,2,3,2,17,33,23,20,4.32,167,15,44,12,0,3,15,4,2,1,1,16,35,6,3,0.263
2004,DOO,SW,9,330,278,740.66,74,8,5,3,44,56,35,34,4.1,283,26,59,10,1,7,25,7,5,4,1,35,50,10,4,0.208
2004,DOO,JS,76,2898,2539,6830.66,645,37,52,22,285,467,298,270,3.55,2491,334,674,101,15,37,315,34,35,35,21,314,407,48,54,0.271
2004,KIA,GS,4,153,132,36,33,2,4,0,17,22,21,20,5,128,22,37,6,1,4,21,1,2,1,0,25,22,5,3,0.289
2004,KIA,DG,10,360,318,840.33,84,13,7,1,34,49,48,48,5.12,329,40,76,16,0,13,39,14,6,4,2,36,78,4,2,0.231
2004,KIA,DJ,6,237,205,56,55,6,7,3,22,33,19,19,3.05,222,30,59,11,1,5,29,8,4,1,1,29,32,7,1,0.266
2004,KIA,MU,62,2496,2144,562,585,64,33,21,298,396,337,313,5.01,1982,300,526,105,1,79,284,53,16,44,30,293,303,59,40,0.265
2004,KIA,MH,9,335,281,76,77,6,5,0,49,46,32,30,3.55,294,39,74,13,1,5,34,13,5,5,2,57,54,10,3,0.252
2004,KIA,SJ,9,338,295,790.66,77,6,4,4,35,51,38,33,3.73,311,51,92,15,2,9,50,11,6,3,6,36,36,10,6,0.296
2004,KIA,SW,10,407,335,870.66,97,11,12,4,56,64,49,44,4.52,346,53,87,22,0,11,51,7,7,5,2,53,64,3,8,0.251
2004,KIA,JS,20,764,658,1740.33,170,11,5,4,97,93,85,81,4.18,693,77,184,30,3,11,73,15,6,15,9,87,88,19,12,0.266
2004,KIA,CJ,3,109,99,27,20,0,0,2,8,19,8,5,1.67,121,31,47,6,0,6,29,5,2,4,2,12,16,1,4,0.388
2004,SK,GS,1,39,31,8,10,1,1,0,7,8,6,6,6.75,30,5,7,1,0,1,5,0,1,2,0,6,6,2,0,0.233
2004,SK,DG,10,370,319,87,74,7,2,2,47,63,36,34,3.52,333,44,83,19,0,8,41,4,4,10,0,48,75,5,3,0.249
2004,SK,DJ,9,338,295,760.66,81,13,6,2,35,73,50,44,5.17,311,50,93,23,0,14,47,5,2,13,2,35,47,8,5,0.299
2004,SK,MU,9,338,287,77,74,10,6,2,43,45,40,40,4.68,317,61,95,12,0,12,57,2,3,5,3,57,57,10,1,0.3
2004,SK,MH,66,2625,2251,611,584,59,43,12,319,429,311,277,4.08,2210,326,606,83,6,77,312,20,21,47,19,308,385,40,45,0.274
2004,SK,SJ,9,363,312,770.33,84,6,3,0,48,63,50,45,5.24,316,43,95,20,1,6,42,5,4,8,5,26,50,8,8,0.301
2004,SK,SW,10,403,341,860.33,97,14,8,1,53,74,62,58,6.05,343,53,90,17,0,13,50,6,6,7,3,36,51,11,7,0.262
2004,SK,JS,19,740,628,163,169,6,10,6,96,136,89,76,4.2,639,73,154,21,2,7,72,8,6,13,3,98,147,14,14,0.241
2004,LG,GS,3,115,97,25,27,3,0,0,18,14,16,15,5.4,102,16,26,2,3,1,13,1,1,2,0,11,16,2,2,0.255
2004,LG,DG,10,389,333,83,100,10,3,1,52,63,53,46,4.99,336,40,79,11,0,10,40,5,3,4,1,43,75,6,8,0.235
2004,LG,DJ,9,338,302,78,84,11,3,3,30,51,38,33,3.81,320,49,88,11,0,14,47,5,0,4,6,34,48,4,4,0.275
2004,LG,MU,6,236,191,48,65,10,4,7,34,29,45,39,7.31,193,21,43,11,0,5,21,3,4,2,1,24,33,7,6,0.223
2004,LG,MH,9,362,308,78,90,17,5,3,45,51,61,48,5.54,316,39,87,10,1,5,38,4,5,4,0,36,74,11,4,0.275
2004,LG,SJ,10,369,339,88,86,11,3,2,25,43,36,33,3.38,326,52,80,15,2,7,51,5,2,9,4,47,60,3,6,0.245
2004,LG,SW,10,395,331,840.66,102,12,6,3,55,61,62,61,6.48,351,42,97,14,1,11,40,8,3,5,4,36,71,8,5,0.276
2004,LG,JS,76,2976,2553,6790.66,681,42,52,23,348,471,326,282,3.73,2488,329,650,102,17,49,304,38,30,43,24,305,515,48,69,0.261
2004,HAN,DG,9,322,281,76,64,11,7,1,33,40,40,37,4.38,294,40,66,14,2,10,37,7,5,5,2,37,69,7,4,0.224
2004,HAN,DJ,62,2513,2223,571,628,87,40,19,231,343,352,320,5.04,2099,322,602,122,8,79,310,40,27,40,19,236,428,51,43,0.287
2004,HAN,MU,10,389,320,840.66,91,16,8,5,56,43,59,56,5.95,345,48,91,26,1,11,47,2,2,5,2,46,71,10,7,0.264
2004,HAN,MH,10,413,345,86,105,15,10,4,54,50,72,67,7.01,358,64,110,20,0,13,61,9,5,11,2,43,65,11,8,0.307
2004,HAN,SJ,9,336,297,800.33,71,2,6,1,32,38,26,23,2.58,320,33,81,15,0,5,30,6,3,8,1,25,56,6,4,0.253
2004,HAN,SW,9,345,290,760.66,75,8,5,3,47,59,40,37,4.34,309,40,76,16,1,10,38,5,2,5,0,37,71,6,9,0.246
2004,HAN,JS,19,728,630,161,187,19,14,9,75,102,113,102,5.7,630,73,151,23,5,10,71,9,14,13,4,73,133,12,13,0.24
2004,HAN,CJ,5,221,195,45,69,12,5,2,19,24,48,41,8.2,164,12,36,9,0,2,11,4,0,1,3,13,30,4,7,0.22
2004,LOT,DG,9,358,303,79,87,9,9,4,42,45,46,41,4.67,303,32,69,11,2,3,28,9,4,10,3,40,63,5,8,0.228
2004,LOT,DJ,8,318,277,73,78,8,6,2,33,60,36,31,3.82,286,46,83,17,1,13,44,6,5,7,3,31,48,5,7,0.29
2004,LOT,MS,7,290,252,65,69,4,4,4,30,32,32,29,4.02,234,26,60,5,0,4,25,3,2,6,2,27,34,5,5,0.256
2004,LOT,MU,10,358,312,85,76,14,9,5,32,45,44,40,4.24,330,49,90,14,0,6,46,11,4,6,5,42,78,9,6,0.273
2004,LOT,MH,10,413,360,97,94,12,12,5,36,67,45,44,4.08,350,37,81,12,1,7,32,10,8,6,1,50,63,15,3,0.231
2004,LOT,SJ,60,2379,2070,548,576,47,45,25,239,335,299,276,4.53,2006,242,508,98,15,37,227,64,14,21,16,212,357,39,38,0.253
2004,LOT,SW,9,341,290,760.66,81,9,9,3,39,57,43,39,4.58,300,30,67,15,1,4,29,3,2,6,0,36,71,3,7,0.223
2004,LOT,JS,18,631,548,1480.66,139,4,10,4,69,101,59,55,3.33,579,54,145,21,1,8,52,22,6,11,1,63,131,17,11,0.25
2004,LOT,CJ,2,72,65,18,16,2,1,1,5,11,4,3,1.5,74,17,22,2,0,6,17,1,1,1,0,7,8,1,2,0.297
2005,SAM,DG,63,2433,2156,580,515,61,50,12,215,460,275,242,3.76,2078,300,556,79,4,60,278,44,17,51,12,299,380,46,54,0.268
2005,SAM,DJ,9,341,300,79,77,8,5,1,35,58,36,34,3.87,310,42,86,17,0,2,39,14,4,6,4,39,31,13,4,0.277
2005,SAM,MS,3,117,96,26,22,5,2,0,19,20,15,14,4.85,103,15,30,7,1,2,13,2,1,3,0,12,12,6,3,0.291
2005,SAM,MU,9,335,297,80,69,10,2,0,36,62,35,33,3.71,319,67,92,21,0,17,62,10,0,7,5,53,70,6,8,0.288
2005,SAM,MH,9,353,300,820.33,77,7,9,3,41,73,34,32,3.5,302,33,68,9,0,9,32,9,5,6,2,46,51,8,3,0.225
2005,SAM,SJ,6,222,198,52,48,1,6,0,18,39,20,18,3.12,213,30,65,13,0,3,29,2,5,8,0,30,49,3,5,0.305
2005,SAM,SW,6,235,198,52,49,11,5,1,31,33,29,29,5.02,205,31,58,11,0,4,30,7,3,4,4,29,29,7,1,0.283
2005,SAM,JS,18,645,564,153,142,5,12,6,63,111,70,66,3.88,600,78,149,17,1,8,74,9,2,10,6,88,104,22,7,0.248
2005,SAM,JE,3,110,100,25,27,1,2,0,8,19,14,12,4.32,104,18,30,4,0,6,18,0,1,3,1,13,22,1,1,0.288
2005,DOO,GS,4,173,145,370.33,45,4,5,1,22,19,22,22,5.3,144,11,30,3,0,2,10,1,1,4,0,23,34,2,0,0.208
2005,DOO,DG,9,362,306,82,67,6,1,2,53,67,36,32,3.51,342,60,95,15,5,8,57,6,2,8,0,48,70,6,7,0.278
2005,DOO,DJ,6,233,208,52,62,8,2,3,20,42,26,22,3.81,212,41,66,13,1,6,38,6,5,2,5,28,27,5,6,0.311
2005,DOO,MS,3,110,86,26,22,2,4,1,19,16,12,12,4.15,98,11,25,5,1,1,11,5,1,0,0,14,22,5,0,0.255
2005,DOO,MU,5,198,165,42,49,9,1,2,30,31,35,34,7.29,166,22,38,7,0,5,21,5,1,1,2,25,29,6,4,0.229
2005,DOO,MH,9,360,308,870.66,68,8,11,1,40,60,26,24,2.46,337,30,84,9,0,5,28,9,4,7,0,39,50,6,5,0.249
2005,DOO,SJ,6,203,189,53,38,1,4,0,10,36,10,8,1.36,227,43,76,13,0,3,39,9,0,5,2,23,27,6,4,0.335
2005,DOO,SW,9,334,288,770.33,80,10,7,2,37,55,35,33,3.84,318,63,86,20,2,11,62,2,5,4,2,40,56,5,6,0.27
2005,DOO,JS,72,2693,2347,6430.66,573,34,46,20,280,481,244,221,3.09,2311,307,622,93,8,21,285,58,29,48,24,300,373,51,48,0.269
2005,DOO,CJ,3,108,100,24,34,8,1,1,6,11,19,19,7.13,101,8,25,5,0,1,7,2,2,2,0,10,13,1,0,0.248
2005,SK,DG,9,332,286,82,52,8,5,0,41,64,24,21,2.3,323,50,88,24,1,12,47,8,2,11,3,33,59,1,3,0.272
2005,SK,DJ,6,228,196,50,57,8,3,0,29,50,33,29,5.22,204,26,53,5,0,4,26,9,3,1,2,28,39,6,4,0.26
2005,SK,MU,9,339,307,82,77,6,5,2,25,65,36,32,3.51,309,44,83,14,0,14,42,8,6,12,1,61,64,8,5,0.269
2005,SK,MH,63,2460,2137,5830.66,503,48,48,12,263,425,228,207,3.19,2039,260,519,74,7,55,249,48,28,63,15,275,397,40,37,0.255
2005,SK,SJ,9,317,274,77,65,10,7,0,36,58,34,33,3.86,310,44,89,17,0,6,42,5,1,15,3,31,50,9,1,0.287
2005,SK,SW,9,358,295,82,69,13,10,2,51,60,36,33,3.62,317,51,90,10,2,12,46,10,5,10,5,51,55,7,5,0.284
2005,SK,JS,18,674,592,1540.33,153,5,9,6,67,108,76,63,3.67,614,84,178,21,1,10,78,10,7,20,6,91,127,17,21,0.29
2005,SK,CJ,3,114,103,26,29,5,1,1,9,13,18,13,4.5,114,30,39,9,1,9,29,3,2,4,3,10,15,0,4,0.342
2005,HAN,DG,9,346,299,74,94,11,5,3,39,42,54,52,6.32,296,37,66,15,1,11,37,1,1,1,4,14,60,8,9,0.223
2005,HAN,DJ,52,2098,1835,472,533,48,29,20,214,281,268,242,4.61,1761,276,498,100,3,67,258,30,14,13,12,224,353,46,38,0.283
2005,HAN,MS,2,75,69,21,11,1,2,0,4,14,1,1,0.43,72,7,14,0,0,2,7,0,0,1,1,12,9,3,3,0.194
2005,HAN,MU,9,322,278,76,74,10,8,5,31,42,44,40,4.74,299,48,79,14,0,16,47,3,0,3,2,44,47,12,11,0.264
2005,HAN,MH,9,332,286,75,80,8,10,2,34,46,33,30,3.6,293,29,62,13,0,10,27,7,2,2,0,35,67,9,9,0.212
2005,HAN,SJ,7,256,233,620.66,57,1,1,1,21,30,25,24,3.45,249,36,63,13,0,4,35,7,0,1,1,21,60,6,4,0.253
2005,HAN,SW,9,353,303,800.66,75,9,3,1,46,44,34,31,3.46,338,59,104,17,1,14,58,3,1,1,4,41,50,9,6,0.308
2005,HAN,JS,18,659,584,1500.66,167,10,12,9,54,91,93,83,4.96,620,70,164,28,4,14,67,5,4,6,5,57,114,17,17,0.265
2005,HAN,CJ,11,429,382,99,102,13,9,4,34,72,51,42,3.82,376,60,113,11,0,21,58,6,2,3,2,27,64,11,13,0.301
2005,LOT,DG,9,344,293,750.33,92,12,13,1,37,45,49,48,5.73,284,22,57,11,1,6,21,3,4,8,2,27,72,3,7,0.201
2005,LOT,DJ,9,351,299,770.66,79,12,2,1,49,61,51,46,5.33,318,42,84,22,2,11,41,9,3,6,3,31,62,5,12,0.264
2005,LOT,MS,8,316,273,75,69,5,4,1,38,43,33,32,3.84,251,28,55,9,0,8,25,4,2,8,1,42,50,10,3,0.219
2005,LOT,MU,9,333,285,78,57,6,4,3,41,56,31,30,3.46,300,45,77,17,0,12,43,10,3,2,4,40,75,6,8,0.257
2005,LOT,MH,9,337,284,74,74,11,7,2,44,51,48,46,5.59,297,27,66,9,1,6,27,7,2,4,0,31,75,6,9,0.222
2005,LOT,SJ,55,2121,1879,499,496,29,49,11,182,371,238,221,3.99,1758,192,444,82,11,20,181,38,24,45,4,160,327,40,39,0.253
2005,LOT,SW,9,346,291,81,67,8,12,1,42,61,41,39,4.33,319,48,83,13,2,10,44,5,3,8,2,21,72,5,6,0.26
2005,LOT,JS,18,697,620,1600.33,163,8,7,6,64,129,82,73,4.1,650,96,192,39,6,10,88,12,11,13,4,79,123,8,14,0.295
2005,LG,DG,9,339,293,75,83,11,7,2,37,55,50,42,5.04,297,47,69,6,1,12,44,9,2,8,3,34,72,3,12,0.232
2005,LG,DJ,6,232,207,50,63,9,1,2,22,38,41,38,6.84,218,27,66,8,1,5,26,11,1,3,1,22,40,7,3,0.303
2005,LG,MU,9,362,304,780.33,84,12,8,2,48,48,53,52,5.97,315,48,78,14,1,17,44,14,5,6,0,36,66,4,2,0.248
2005,LG,MH,9,332,280,760.66,74,10,10,2,40,61,46,43,5.05,299,30,64,7,0,4,27,7,4,6,4,34,75,4,3,0.214
2005,LG,SJ,9,331,291,78,78,4,11,2,27,62,31,26,3,287,27,59,8,1,6,25,12,3,7,1,22,66,7,6,0.206
2005,LG,SW,9,350,298,77,79,8,2,3,47,57,55,52,6.08,313,54,82,11,0,14,49,11,3,5,1,41,82,4,5,0.262
2005,LG,JS,72,2926,2518,6450.66,726,50,48,27,333,441,378,338,4.71,2403,362,660,133,17,46,334,82,26,43,30,245,488,42,56,0.275
2005,LG,CJ,3,97,90,210.66,25,5,1,0,6,19,12,9,3.74,90,6,20,2,0,1,5,3,1,2,1,8,26,1,2,0.222
2005,HYU,GS,3,101,84,26,13,1,1,1,15,11,7,7,2.42,103,16,30,4,1,3,15,0,1,5,0,16,20,0,2,0.291
2005,HYU,DG,9,363,316,81,86,8,7,2,38,57,44,39,4.33,303,28,65,11,1,8,26,6,5,6,0,30,76,5,11,0.215
2005,HYU,DJ,9,348,310,77,91,13,0,2,36,61,50,49,5.73,333,57,105,15,0,17,55,10,2,1,2,35,53,10,4,0.315
2005,HYU,MU,6,227,201,50,58,6,3,1,22,40,27,27,4.86,206,31,56,11,0,8,27,2,2,5,0,26,35,5,3,0.272
2005,HYU,MH,9,336,284,790.33,63,6,9,3,40,54,30,24,2.72,295,36,69,8,1,9,34,2,3,15,4,37,61,4,12,0.234
2005,HYU,SJ,9,307,284,75,74,1,8,1,14,60,31,27,3.24,293,29,71,14,3,5,26,5,1,11,1,25,68,8,7,0.242
2005,HYU,SW,60,2457,2137,548,597,76,37,20,263,392,354,317,5.21,1958,289,501,76,7,73,274,50,18,45,12,327,358,44,48,0.256
2005,HYU,JS,18,670,590,1520.33,163,8,17,2,61,106,86,72,4.25,599,63,147,21,2,10,58,5,5,15,7,74,127,9,12,0.245
2005,HYU,JE,3,121,104,27,30,6,3,1,13,22,18,18,6,100,14,27,8,1,1,14,1,1,2,0,8,19,0,1,0.27
2005,KIA,GS,7,295,247,67,60,5,9,0,39,54,27,27,3.63,229,29,58,11,2,5,27,4,1,6,2,37,30,9,3,0.253
2005,KIA,DG,9,354,285,77,82,4,13,2,54,50,43,39,4.56,311,31,75,15,0,4,27,11,3,8,0,29,51,7,6,0.241
2005,KIA,DJ,7,277,241,60,69,9,0,3,33,43,39,36,5.4,240,33,73,11,1,3,33,5,2,10,3,31,29,4,5,0.304
2005,KIA,MU,56,2249,1914,508,503,89,36,14,285,386,305,274,4.85,1837,261,468,84,3,59,246,46,18,31,15,233,344,42,39,0.255
2005,KIA,MH,9,342,297,77,83,5,7,2,36,52,43,40,4.68,314,43,90,15,1,5,41,8,6,8,2,41,46,10,6,0.287
2005,KIA,SJ,9,331,289,75,84,2,8,0,34,42,41,37,4.44,300,29,73,20,1,2,28,13,6,2,3,30,51,2,7,0.243
2005,KIA,SW,9,366,285,75,82,14,6,2,73,48,59,55,6.6,327,48,94,13,2,11,47,2,2,5,2,40,48,3,9,0.287
2005,KIA,JS,18,672,581,146,178,7,12,10,69,90,91,72,4.44,599,60,153,14,3,8,51,11,3,8,4,57,101,22,23,0.255
2005,KIA,CJ,2,89,83,20,25,3,0,0,6,21,11,11,4.95,77,7,18,0,0,2,7,1,2,1,0,6,18,2,0,0.234
2006,SAM,DG,61,2302,2030,551,491,48,53,15,204,414,229,196,3.2,1901,262,485,93,6,37,244,52,26,43,21,264,316,44,32,0.255
2006,SAM,DJ,9,325,286,78,68,12,3,3,33,47,39,39,4.5,314,53,89,17,0,10,49,11,6,5,2,45,56,8,2,0.283
2006,SAM,MU,9,344,301,800.66,72,7,5,3,35,40,36,28,3.12,301,32,72,17,0,4,31,4,2,9,5,48,47,7,8,0.239
2006,SAM,MH,9,321,284,78,71,7,3,4,30,59,38,35,4.04,307,42,86,11,0,8,41,13,4,8,4,39,52,7,6,0.28
2006,SAM,SJ,9,323,287,78,75,5,8,1,26,61,26,24,2.77,301,37,74,17,0,4,35,7,2,5,2,30,38,9,4,0.246
2006,SAM,SW,9,330,288,770.33,74,9,10,1,31,43,30,29,3.38,300,28,64,13,0,3,26,5,3,6,1,41,59,11,1,0.213
2006,SAM,JS,18,683,605,157,165,12,14,1,63,107,68,58,3.32,606,69,157,23,2,6,64,26,9,14,7,78,109,19,21,0.259
2006,SAM,JE,2,71,63,18,14,0,2,0,6,10,5,5,2.5,61,15,16,1,1,1,15,3,0,0,0,11,12,2,2,0.262
2006,HAN,DG,9,322,277,780.66,68,2,10,1,34,46,22,16,1.83,303,24,65,11,1,7,23,7,2,3,1,32,68,6,4,0.215
2006,HAN,DJ,54,2067,1838,487,458,48,38,7,184,343,229,202,3.73,1732,238,461,84,1,56,224,26,8,30,16,214,292,58,36,0.266
2006,HAN,MS,1,38,33,8,11,1,0,0,5,6,5,4,4.5,32,1,8,0,0,0,1,0,1,0,0,4,11,2,1,0.25
2006,HAN,MU,9,314,278,79,65,7,4,1,31,37,23,23,2.62,300,32,66,9,0,2,29,8,0,5,1,47,55,12,1,0.22
2006,HAN,MH,9,342,298,790.33,86,8,11,2,31,60,31,30,3.4,303,39,76,11,1,9,36,9,6,10,1,38,61,8,4,0.251
2006,HAN,SJ,8,311,274,73,78,5,5,2,30,50,30,27,3.33,296,34,90,16,0,6,33,2,2,5,3,24,48,4,3,0.304
2006,HAN,SW,9,324,282,780.66,70,4,11,1,30,57,29,28,3.2,312,29,76,15,0,6,27,5,1,2,0,45,81,8,5,0.244
